START_DATE,ACRES_BURNED,LATITUDE,LONGITUDE,BURN_SEVERITY_CODE,SEVERITY_DESC,FBFM40_CODE,FBFM40_TITLE,BPS_CODE,BPS_NAME,TEMPERATURE,PRECIPITATION,WIND_SPEED,HUMIDITY,TEMPERATURE_7D_MAX,HUMIDITY_7D_MIN,WIND_SPEED_7D_MAX,PRECIPITATION_7D_SUM,VPD_7D_MEAN,VPD_7D_MAX,PRECIPITATION_30D_SUM,DAYS_SINCE_RAIN,ELEVATION,SLOPE,ASPECT_SIN,ASPECT_COS
2022-09-04,5104.0,45.71448549785739,-116.50057166955672,3.0,Moderate Burn Severity,101,GR1,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,24.125961303710938,0.0006413459777832,1.3042246103286743,32.766265869140625,36.062896728515625,8.857512474060059,3.148850679397583,0.0006418228149414,2.216627836227417,5.0720696449279785,0.0086236000061035,30,1072.0,21.5925945019899,-0.9632913238286699,-0.2684582377883173
2024-07-25,1117.0,45.26805992785118,-116.66880470128363,1.0,Unburned/Underburned to Low Burn Severity,183,TL3,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,23.97253799438477,0.0037927627563476,1.4888947010040283,45.17247772216797,34.069976806640625,17.503847122192383,3.6007862091064453,0.0040411949157714,2.0951485633850098,4.396872520446777,0.0107307434082031,30,893.0,27.16913729516605,0.7403807222854056,-0.6721877610222765
2012-09-06,50738.0,45.57313936330003,-116.19702108627276,4.0,High Burn Severity,142,SH2,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,17.338062286376953,0.0,1.3900798559188845,28.753049850463867,29.021881103515625,11.500234603881836,2.8030917644500732,9.5367431640625e-07,1.5779516696929932,3.4233956336975098,0.0013070106506347,30,1446.0,30.647524269192683,0.0653988063499747,-0.9978592065657351
1986-08-04,999.0,45.41949485349184,-116.19259239998144,3.0,Moderate Burn Severity,102,GR2,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,20.48334312438965,0.0003762245178222,1.2970528602600098,41.18357849121094,29.367828369140625,19.49140167236328,3.0205869674682617,0.0004982948303222,1.451585054397583,3.274649143218994,0.0226259231567382,19,891.0,32.479023083054074,0.217969937046865,0.9759554838945195
1987-09-02,5220.0,45.56096492824648,-115.86333898502988,3.0,Moderate Burn Severity,99,NB9,424,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,17.33635711669922,0.0008916854858398,1.2763950824737549,48.952674865722656,29.048004150390625,20.391948699951172,4.550865173339844,0.0009722709655761,1.1166552305221558,3.0790727138519287,0.0440778732299804,9,2256.0,11.056298819680302,-0.9595689816501456,0.2814735679507091
1988-08-09,1963.0,45.41548528009943,-116.20239741893371,2.0,Low Burn Severity,102,GR2,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,17.265979766845703,0.0054984092712402,1.3055965900421145,48.47608184814453,30.052886962890625,17.065975189208984,2.8002991676330566,0.0054984092712402,1.3431771993637085,3.518277168273926,0.0118522644042968,30,1228.0,35.69169601079447,-0.9988123511248967,0.0487225537134094
1988-09-16,1084.0,45.47417183803885,-115.94545529401536,1.0,Unburned/Underburned to Low Burn Severity,121,GS1,436,Inter-Mountain Basins Montane Sagebrush Steppe,13.130061149597168,0.0001373291015625,1.4429082870483398,48.41341018676758,24.892974853515625,18.920001983642575,3.5108580589294434,0.0096101760864257,0.7489062547683716,2.5534396171569824,0.0096101760864257,5,1361.0,30.945863861648235,-0.8193298526071655,0.5733224159464902
1989-07-20,7516.0,45.47759412907092,-115.86535746452786,4.0,High Burn Severity,102,GR2,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,17.724008560180664,0.0062403678894042,1.386101245880127,62.85189437866211,30.912261962890625,22.7408504486084,3.6244075298309326,0.0177845954895019,0.9694222211837769,3.403825283050537,0.0382666587829589,3,1502.0,29.034220452471416,-0.7025886646132302,0.7115962115954511
1989-07-26,8726.0,45.382522834439406,-116.1551346185222,2.0,Low Burn Severity,122,GS2,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,21.517051696777344,0.0011582374572753,1.3615397214889526,51.580322265625,31.682769775390625,21.487335205078125,2.6342530250549316,0.0027952194213867,1.3578084707260132,3.666835069656372,0.0127873420715332,30,1350.0,23.359684374505242,-0.05498913652968826,0.9984869527759085
1992-08-30,2433.0,45.43070611862015,-115.70130062728,3.0,Moderate Burn Severity,142,SH2,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,13.024317741394045,0.0,1.5651575326919556,46.57196044921875,23.385162353515625,20.4497013092041,3.8386683464050297,0.0010251998901367,0.7778112292289734,2.206120014190674,0.0329656600952148,7,1422.0,31.13185455526899,0.8402358186488791,0.5422211440542023
1994-07-25,1329.0,45.393499184596,-116.19895928365882,2.0,Low Burn Severity,102,GR2,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,23.88673210144043,0.0013418197631835,1.2694778442382812,48.88616943359375,33.017242431640625,19.498403549194336,2.8451874256134033,0.0013418197631835,1.6690566539764404,4.049569129943848,0.0393941402435302,19,1127.0,38.823061650450406,0.9770921678685313,0.21281657710332125
2000-08-10,24795.0,45.79012595832631,-116.16229260969236,1.0,Unburned/Underburned to Low Burn Severity,162,TU2,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,24.538408279418945,0.0014595985412597,1.278711438179016,30.62348747253418,34.320953369140625,14.122613906860352,3.24066424369812,0.0027546882629394,2.156745433807373,4.4091339111328125,0.0060396194458007,30,1452.0,13.349508945174748,0.9376216162330755,-0.34765745321001734
2000-07-14,67244.0,45.38089379086145,-115.76180059702476,1.0,Unburned/Underburned to Low Burn Severity,165,TU5,425,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,18.08139991760254,0.0010385513305664,1.5214310884475708,56.917240142822266,28.649078369140625,22.859455108642575,3.4014782905578613,0.0106277465820312,0.8998159766197205,2.991459846496582,0.0422711372375488,5,1995.0,23.823304595659955,0.3850173850848234,-0.9229093201297973
2001-08-05,3555.0,45.449932745851115,-116.14457658719294,1.0,Unburned/Underburned to Low Burn Severity,102,GR2,435,Inter-Mountain Basins Big Sagebrush Steppe,19.761465072631836,0.0005440711975097,1.4055323600769043,49.291603088378906,31.455963134765625,19.15772247314453,2.899216651916504,0.0112957954406738,1.052714705467224,3.632949113845825,0.0496606826782226,5,1118.0,29.621619378802254,-0.8354170822439402,-0.5496165014762764
